Tarih,Ürün,Avrupa Birliği Birimi,AB Piyasa Fiyatı,AB Piyasa Fiyatı- Yüksek,AB Piyasa Fiyatı- Düşük,Dolar Kuru (Satış)
2020-01-05,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,630.75,631.0,630.5,5.9734
2020-01-04,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,630.75,631.0,630.5,5.9734
2020-01-03,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,630.75,631.0,630.5,5.9734
2020-01-02,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,622.0,622.25,621.75,5.9585
2020-01-01,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,622.25,622.5,622.0,5.9507
2019-12-31,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,622.25,622.5,622.0,5.9507
2019-12-30,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,629.25,629.5,629.0,5.9509
2019-12-29,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,633.0,633.25,632.75,5.9477
2019-12-28,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,633.0,633.25,632.75,5.9477
2019-12-27,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,633.0,633.25,632.75,5.9477
2019-12-26,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,623.0,623.25,622.75,5.9409
2019-12-25,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,623.0,623.25,622.75,5.94
2019-12-24,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,623.0,623.25,622.75,5.9471
2019-12-23,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,620.25,620.5,620.0,5.9398
2019-12-22,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,621.0,621.25,620.75,5.9222
2019-12-21,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,621.0,621.25,620.75,5.9222
2019-12-20,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,621.0,621.25,620.75,5.9222
2019-12-19,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,621.25,621.5,621.0,5.9359
2019-12-18,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,616.0,616.25,615.75,5.9097
2019-12-17,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,619.25,619.5,619.0,5.8664
2019-12-16,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,612.5,612.75,612.25,5.8449
2019-12-15,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,600.75,601.0,600.5,5.783
2019-12-14,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,600.75,601.0,600.5,5.783
2019-12-13,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,600.75,601.0,600.5,5.783
2019-12-12,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,593.5,593.75,593.25,5.798
2019-12-11,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,586.5,586.75,586.25,5.8086
2019-12-10,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,599.25,599.5,599.0,5.8092
2019-12-09,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,594.25,594.5,594.0,5.801
2019-12-08,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,596.5,596.75,596.25,5.7582
2019-12-07,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,596.5,596.75,596.25,5.7582
2019-12-06,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,596.5,596.75,596.25,5.7582
2019-12-05,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,592.75,593.0,592.5,5.7591
2019-12-04,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,587.75,588.0,587.5,5.7463
2019-12-03,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,578.25,578.5,578.0,5.7468
2019-12-02,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,584.25,584.5,584.0,5.7529
2019-12-01,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,584.5,584.75,584.25,5.7507
2019-11-30,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,584.5,584.75,584.25,5.7507
2019-11-29,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,584.5,584.75,584.25,5.7507
2019-11-28,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,599.75,600.0,599.5,5.7682
2019-11-27,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,600.5,600.75,600.25,5.7632
2019-11-26,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,602.25,602.5,602.0,5.7486
2019-11-25,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,594.0,594.25,593.75,5.7294
2019-11-24,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,590.25,590.5,590.0,5.7021
2019-11-23,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,590.25,590.5,590.0,5.7021
2019-11-22,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,590.25,590.5,590.0,5.7021
2019-11-21,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,586.75,587.0,586.5,5.6998
2019-11-20,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,580.5,580.75,580.25,5.7066
2019-11-19,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,574.75,575.0,574.5,5.7256
2019-11-18,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,579.0,579.25,578.75,5.7407
2019-11-17,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,594.5,594.75,594.25,5.7573
2019-11-16,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,594.5,594.75,594.25,5.7573
2019-11-15,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,594.5,594.75,594.25,5.7573
2019-11-14,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,588.25,588.5,588.0,5.7674
2019-11-13,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,583.25,583.5,583.0,5.7676
2019-11-12,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,583.5,583.75,583.25,5.7769
2019-11-11,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,588.75,589.0,588.5,5.7808
2019-11-10,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,582.0,582.25,581.75,5.7532
2019-11-09,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,582.0,582.25,581.75,5.7532
2019-11-08,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,582.0,582.25,581.75,5.7532
2019-11-07,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,589.75,590.0,589.5,5.747
2019-11-06,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,593.0,593.25,592.75,5.7584
2019-11-05,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,596.5,596.75,596.25,5.7386
2019-11-04,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,602.25,602.5,602.0,5.6934
2019-11-03,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,589.75,590.0,589.5,5.7291
2019-11-02,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,589.75,590.0,589.5,5.7291
2019-11-01,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,589.75,590.0,589.5,5.7291
2019-10-31,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,574.25,574.5,574.0,5.7186
2019-10-30,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,588.75,589.0,588.5,5.7466
2019-10-29,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,599.25,599.5,599.0,5.7688
2019-10-28,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,597.75,598.0,597.5,5.7688
2019-10-27,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,605.0,605.25,604.75,5.7688
2019-10-26,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,605.0,605.25,604.75,5.7688
2019-10-25,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,605.0,605.25,604.75,5.7688
2019-10-24,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,606.25,606.5,606.0,5.752
2019-10-23,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,597.5,597.75,597.25,5.7816
2019-10-22,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,600.25,600.5,600.0,5.8408
2019-10-21,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,589.0,589.25,588.75,5.8228
2019-10-20,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,595.25,595.5,595.0,5.7794
2019-10-19,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,595.25,595.5,595.0,5.7794
2019-10-18,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,595.25,595.5,595.0,5.7794
2019-10-17,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,589.5,589.75,589.25,5.8912
2019-10-16,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,593.5,593.75,593.25,5.9021
2019-10-15,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,591.0,591.25,590.75,5.8987
2019-10-14,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,586.25,586.5,586.0,5.9209
2019-10-13,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,602.0,602.25,601.75,5.8522
2019-10-12,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,602.0,602.25,601.75,5.8522
2019-10-11,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,602.0,602.25,601.75,5.8522
2019-10-10,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,585.75,586.0,585.5,5.881
2019-10-09,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,592.75,593.0,592.5,5.8381
2019-10-08,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,579.5,579.75,579.25,5.8265
2019-10-07,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,588.25,588.5,588.0,5.7446
2019-10-06,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,581.0,581.25,580.75,5.6997
2019-10-05,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,581.0,581.25,580.75,5.6997
2019-10-04,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,581.0,581.25,580.75,5.6997
2019-10-03,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,568.25,568.5,568.0,5.6956
2019-10-02,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,573.0,573.25,572.75,5.7383
2019-10-01,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,590.0,590.25,589.75,5.6855
2019-09-30,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,591.25,591.5,591.0,5.6539
2019-09-29,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,602.5,602.75,602.25,5.6693
2019-09-28,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,602.5,602.75,602.25,5.6693
2019-09-27,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,602.5,602.75,602.25,5.6693
2019-09-26,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,596.75,597.0,596.5,5.6761
2019-09-25,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,599.5,599.75,599.25,5.6984
2019-09-24,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,610.0,610.25,609.75,5.6845
2019-09-23,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,615.25,615.5,615.0,5.7286
2019-09-22,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,621.5,621.75,621.25,5.6991
2019-09-21,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,621.5,621.75,621.25,5.6991
2019-09-20,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,621.5,621.75,621.25,5.6991
2019-09-19,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,619.75,620.0,619.5,5.702
2019-09-18,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,616.0,616.25,615.75,5.6888
2019-09-17,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,625.0,625.25,624.75,5.733
2019-09-16,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,642.5,642.75,642.25,5.7228
2019-09-15,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,582.75,583.0,582.5,5.6767
2019-09-14,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,582.75,583.0,582.5,5.6767
2019-09-13,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,582.75,583.0,582.5,5.6767
2019-09-12,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,582.0,582.25,581.75,5.7387
2019-09-11,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,596.0,596.25,595.75,5.7815
2019-09-10,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,607.75,608.0,607.5,5.7671
2019-09-09,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,599.0,599.25,598.75,5.7318
2019-09-08,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,581.0,581.25,580.75,5.7035
2019-09-07,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,581.0,581.25,580.75,5.7035
2019-09-06,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,581.0,581.25,580.75,5.7035
2019-09-05,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,591.25,591.5,591.0,5.6848
2019-09-04,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,579.75,580.0,579.5,5.6758
2019-09-03,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,556.5,556.75,556.25,5.783
2019-09-02,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,561.75,562.0,561.5,5.8149
2019-09-01,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,568.0,568.25,567.75,5.8245
2019-08-31,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,568.0,568.25,567.75,5.8245
2019-08-30,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,568.0,568.25,567.75,5.8245
2019-08-29,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,578.25,578.5,578.0,5.8245
2019-08-28,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,576.5,576.75,576.25,5.8098
2019-08-27,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,560.25,560.5,560.0,5.8362
2019-08-26,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,562.0,562.25,561.75,5.8133
2019-08-25,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,562.0,562.25,561.75,5.7642
2019-08-24,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,562.0,562.25,561.75,5.7642
2019-08-23,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,562.0,562.25,561.75,5.7642
2019-08-22,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,571.25,571.5,571.0,5.7581
2019-08-21,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,578.0,578.25,577.75,5.7199
2019-08-20,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,568.75,569.0,568.5,5.7149
2019-08-19,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,566.0,566.25,565.75,5.5875
2019-08-18,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,564.25,564.5,564.0,5.5497
2019-08-17,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,564.25,564.5,564.0,5.5497
2019-08-16,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,564.25,564.5,564.0,5.5497
2019-08-15,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,565.0,565.25,564.75,5.5814
2019-08-14,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,565.25,565.5,565.0,5.4907
2019-08-13,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,580.75,581.0,580.5,5.4907
2019-08-12,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,560.5,560.75,560.25,5.4907
2019-08-11,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,560.5,560.75,560.25,5.4907
2019-08-10,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,560.5,560.75,560.25,5.4907
2019-08-09,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,560.5,560.75,560.25,5.4907
2019-08-08,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,548.25,548.5,548.0,5.4842
2019-08-07,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,538.5,538.75,538.25,5.4957
2019-08-06,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,565.75,566.0,565.5,5.5415
2019-08-05,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,570.75,571.0,570.5,5.566
2019-08-04,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,583.5,583.75,583.25,5.591
2019-08-03,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,583.5,583.75,583.25,5.591
2019-08-02,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,583.5,583.75,583.25,5.591
2019-08-01,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,591.75,592.0,591.5,5.5916
2019-07-31,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,606.5,606.75,606.25,5.5326
2019-07-30,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,597.0,597.25,596.75,5.581
2019-07-29,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,592.25,592.5,592.0,5.6373
2019-07-28,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,589.5,589.75,589.25,5.6665
2019-07-27,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,589.5,589.75,589.25,5.6665
2019-07-26,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,589.5,589.75,589.25,5.6665
2019-07-25,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,594.0,594.25,593.75,5.7093
2019-07-24,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,598.5,598.75,598.25,5.7238
2019-07-23,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,591.75,592.0,591.5,5.6886
2019-07-22,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,592.0,592.25,591.75,5.6786
2019-07-21,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,584.25,584.5,584.0,5.6417
2019-07-20,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,584.25,584.5,584.0,5.6417
2019-07-19,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,584.25,584.5,584.0,5.6417
2019-07-18,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,575.25,575.5,575.0,5.7014
2019-07-17,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,588.25,588.5,588.0,5.7031
2019-07-16,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,606.0,606.25,605.75,5.713
2019-07-15,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,607.25,607.5,607.0,5.7019
2019-07-14,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,611.0,611.25,610.75,5.7019
2019-07-13,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,611.0,611.25,610.75,5.7019
2019-07-12,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,611.0,611.25,610.75,5.7019
2019-07-11,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,614.5,614.75,614.25,5.6767
2019-07-10,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,604.25,604.5,604.0,5.7485
2019-07-09,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,585.25,585.5,585.0,5.7225
2019-07-08,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,587.25,587.5,587.0,5.733
2019-07-07,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,583.75,584.0,583.5,5.6108
2019-07-06,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,583.75,584.0,583.5,5.6108
2019-07-05,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,583.75,584.0,583.5,5.6108
2019-07-04,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,581.25,581.5,581.0,5.6035
2019-07-03,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,580.0,580.25,579.75,5.6394
2019-07-02,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,582.5,582.75,582.25,5.6772
2019-07-01,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,595.25,595.5,595.0,5.6895
2019-06-30,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,600.0,600.25,599.75,5.7654
2019-06-29,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,600.0,600.25,599.75,5.7654
2019-06-28,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,600.0,600.25,599.75,5.7654
2019-06-27,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,600.0,600.25,599.75,5.7769
2019-06-26,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,604.0,604.25,603.75,5.7734
2019-06-25,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,594.25,594.5,594.0,5.8008
2019-06-24,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,584.75,585.0,584.5,5.7547
2019-06-23,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,591.75,592.0,591.5,5.802
2019-06-22,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,591.75,592.0,591.5,5.802
2019-06-21,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,591.75,592.0,591.5,5.802
2019-06-20,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,583.5,583.75,583.25,5.7414
2019-06-19,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,564.0,564.25,563.75,5.8624
2019-06-18,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,566.5,566.75,566.25,5.8515
2019-06-17,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,561.25,561.5,561.0,5.881
2019-06-16,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,567.75,568.0,567.5,5.8932
2019-06-15,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,567.75,568.0,567.5,5.8932
2019-06-14,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,567.75,568.0,567.5,5.8932
2019-06-13,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,562.75,563.0,562.5,5.8369
2019-06-12,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,556.5,556.75,556.25,5.8101
2019-06-11,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,565.5,565.75,565.25,5.7895
2019-06-10,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,564.75,565.0,564.5,5.8174
2019-06-09,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,563.0,563.25,562.75,5.8354
2019-06-08,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,563.0,563.25,562.75,5.8354
2019-06-07,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,563.0,563.25,562.75,5.8354
2019-06-06,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,547.5,547.75,547.25,5.8718
2019-06-05,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,548.0,548.25,547.75,5.8718
2019-06-04,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,566.0,566.25,565.75,5.8718
2019-06-03,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,566.75,567.0,566.5,5.8718
2019-06-02,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,583.0,583.25,582.75,5.8718
2019-06-01,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,583.0,583.25,582.75,5.8718
2019-05-31,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,583.0,583.25,582.75,5.8718
2019-05-30,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,603.0,603.25,602.75,5.9342
2019-05-29,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,611.75,612.0,611.5,6.0261
2019-05-28,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,623.25,623.5,623.0,6.0501
2019-05-27,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,610.25,610.5,610.0,6.0569
2019-05-26,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,610.25,610.5,610.0,6.0766
2019-05-25,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,610.25,610.5,610.0,6.0766
2019-05-24,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,610.25,610.5,610.0,6.0766
2019-05-23,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,612.75,613.0,612.5,6.1362
2019-05-22,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,638.25,638.5,638.0,6.0872
2019-05-21,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,650.75,651.0,650.5,6.0534
2019-05-20,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,657.25,657.5,657.0,6.0509
2019-05-19,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,662.25,662.5,662.0,6.0572
2019-05-18,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,662.25,662.5,662.0,6.0572
2019-05-17,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,662.25,662.5,662.0,6.0572
2019-05-16,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,670.5,670.75,670.25,6.0107
2019-05-15,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,656.25,656.5,656.0,6.0638
2019-05-14,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,643.0,643.25,642.75,6.0547
2019-05-13,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,645.75,646.0,645.5,6.0936
2019-05-12,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,642.25,642.5,642.0,6.1239
2019-05-11,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,642.25,642.5,642.0,6.1239
2019-05-10,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,642.25,642.5,642.0,6.1239
2019-05-09,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,636.5,636.75,636.25,6.2138
2019-05-08,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,643.5,643.75,643.25,6.1718
2019-05-07,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,638.25,638.5,638.0,6.1586
2019-05-06,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,652.25,652.5,652.0,6.0023
2019-05-05,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,652.25,652.5,652.0,5.9709
2019-05-04,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,652.25,652.5,652.0,5.9709
2019-05-03,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,652.25,652.5,652.0,5.9709
2019-05-02,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,642.25,642.5,642.0,5.9679
2019-05-01,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,645.75,646.0,645.5,5.9671
2019-04-30,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,644.25,644.5,644.0,5.9671
2019-04-29,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,635.75,636.0,635.5,5.9389
2019-04-28,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,629.0,629.25,628.75,5.934
2019-04-27,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,629.0,629.25,628.75,5.934
2019-04-26,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,629.0,629.25,628.75,5.934
2019-04-25,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,652.25,652.5,652.0,5.9033
2019-04-24,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,649.75,650.0,649.5,5.8703
2019-04-23,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,653.25,653.5,653.0,5.8358
2019-04-22,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,643.0,643.25,642.75,5.8358
2019-04-21,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,643.0,643.25,642.75,5.8025
2019-04-20,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,643.0,643.25,642.75,5.8025
2019-04-19,10 ppm ULSD CIF Med (Genova/Lavera),$/TON,643.0,643.25,642.75,5.8025
