Date,Total Inflows,Customers - DDS,Customers - EFT,T&S Collections,FX Sales,Other operations,Total Outflows,Tüpraş,Other Oil,Gas,Import payments (FX purchases),Tax,Operatioınal and Admin. Expenses,VIS Buyback Payments,Net Cashflow from Operations,Inflows- currency
2022-09-07,131162088.69749999,69625750,50700601.69,10835737.0075,0.0,0,-160012592.47,-45076356.195,-41915980.16,-6403171.5,-22796249.999999996,-38038237.5575,-3282597.057500005,-2500000,-28850503.77250001,0.0
2022-09-08,231728486.64499998,104762750,91699307.24000001,20964780.5775,0.0,14301648.8275,-141829569.00249997,-71303232.02749999,-11438543.85,-30675339.4,-22799999.999999996,-57237.1925,-5555216.532499999,0,89898917.64250001,0.0
2022-09-09,151652408.885,65109500,59184326.894999996,10858581.99,0.0,16500000,-155660868.93500003,-63430488.7625,-38856853.4425,-7871652.2975,-22799999.999999996,-8597702.842500001,-12618329.290000001,-1485842.3,-4008460.0500000417,0.0
2022-09-12,563949482.73,355883750,157224369.87,29591362.86,0.0,21250000,-373639466.15999997,-124671706.47749999,-88013595.30999999,-22611478.6275,-45550000,-87171250,-5621435.745,0,190310016.57000005,0.0
2022-09-13,161879953.565,86831250,58065941.0025,16982762.5625,0.0,0,-116449608.68499999,-37698646.53,-23940901.665,-7985409.87,-45606250,-694117.315,-459245.8475,-65037.4575,45430344.88000001,0.0
2022-09-14,349680984.2475,121394500,140068570.605,46217913.6425,0.0,42000000,-162909893.53,-59164529.7225,-35951610.1075,-17966619.857499998,-45650000.00000001,-228224.025,-3948909.8175,0,186771090.7175,911.25
2022-09-15,435009368.28000003,198329000,185628077.66500002,9052290.615,0.0,42000000,-275693532.70500004,-95815732.675,-120984063.6225,-6894361.1274999995,-45600375,-489353.055,-5909647.225,0,159315835.575,1824700.225
2022-09-16,121112948.34750001,57312750,55597015.335,8203183.012499999,0.0,0,-165271660.06,-53322955.8425,-27279730.175,-6400035.1275,-45675000,-24984743.7175,-6840497.134999999,-768698.0625,-44158711.71249999,35524.3125
2022-09-19,240961864.39,66003500,108990356.85,39718007.54000001,0.0,26250000,-282420720.015,-179712682.6375,-26861774.025,-18517361.7375,-45723750,-1375000,-10230151.615,0,-41458855.625,0.0
2022-09-20,170304151.62,80264750,68264723.1725,18774678.4475,0.0,3000000,-239603923.6975,-52922750.11,0,-12611652.6,-45757500,-19106253.375,-10951717.8525,-98254049.76,-69299772.07749999,225.0
2022-09-21,186420575.325,94733250,70771568.25250001,12165757.072500004,0.0,8750000,-173372634.21749997,-78023238.44749999,-38609360.1275,-6617225.0225,-45790000,-1195790.025,-3137020.595,0,13047941.107500017,0.0
2022-09-22,146120594.63250002,95495750,45833994.2975,4790850.335,0.0,0,-65359212.23750001,-40171375.6,-15643731.9575,-3981249.9650000003,0,-714091.1,-4848763.615,0,80761382.39500001,0.0
2022-09-23,159197287.0525,69134500,70339133,19723654.0525,0.0,0,-133031072.82999998,-42604264.0025,-10896055.1275,-5280238.3525,-66634250,-264892.905,-5736390.052499999,-1614982.39,26166214.222500026,375.0
2022-09-26,532425280.61,302954750,163208036.75,66262493.86,0.0,0,-531834219.8375,-228392973.75,-135957912.2125,-29208456.142500006,-46125000,-74107388.5475,-18042489.185,0,591060.7725000381,0.0
2022-09-27,195557970.9475,92761500,72332814.565,10088656.382500002,0.0,20375000,-164156051.62,-49783782.1525,-45980268.2275,-6999390.9225,-46205000,-12085906.075,-3056559.2075,-45145.034999999996,31401919.327499986,15215.3075
2022-09-28,141638166.2225,83569000,45677690.49,12391475.7325,0.0,0,-138055163.61999997,-78138093.7375,-18863791.1675,-6056539.552500001,0,-32238225.369999997,-2758513.7924999995,0,3583002.6025000215,0.0
2022-09-29,205623300.8125,89310000,84804894.14,11508406.672500001,0.0,20000000,-179757517.0975,-27925401.799999997,-96726882.42750001,-5972016.38,-46377499.99999999,-393192.2775,-2362524.2125,0,25865783.715000004,15387.71
2022-09-30,441095824.8125,245171000,182428826.75,13495998.0625,0.0,0,-145265020.0275,-35330527.6775,-26081407.18,-6633069.3675,-69569062.5,-818111.675,-6832841.6275,0,295830804.78499997,0.0
2022-10-03,341080701.39,210696000,101763862.93499999,28620838.455,0.0,0,-452886446.975,-154755263.84,-154128334.6275,-23612080.2825,-69613750,-44370571.6925,-6406446.532500002,0,-111805745.58500004,0.0
2022-10-04,284823312.39,22223750,150809812.25,9289750.14,0.0,102500000,-116167904.8475,-32695261.035,-223029.395,-5372831.3575,-69660000,-2537697.6125,-5679085.4475,0,168655407.5425,0.0
2022-10-05,200268421.32,101312250,75251043.025,15955128.295000002,0.0,7750000,-300469894.48249996,-52464950.905,-22464099.7275,-9324510.887500001,-69684375,-749660.845,-5596669.529999999,-140185627.5875,-100201473.16249996,0.0
2022-10-06,217927422.51,95960750,82688383.4325,15028289.0775,0.0,24250000,-218687764.37000003,-59238181.0575,-68087349.025,-23384440.2675,-46460000,-18524761.4325,-2993032.5875,0,-760341.8600000441,45579.5
2022-10-07,148335203.535,65569250,67826051.635,14939901.899999999,0.0,0,-108328973.1875,-58739260.645,-16315214.8025,-28872870.4625,0,-269847.2,-4131780.077499999,0,40006230.3475,0.0
2022-10-10,573681380.0074999,336687000,177463568.1975,59530811.809999995,0.0,0,-330512617.8075,-124822246.955,-125565850.7625,-16500165.6525,0,-49194454.105,-14429900.332500003,0,243168762.19999993,0.0
2022-10-11,212139116.5,120489250,75237856.10499999,16412010.395,0.0,0,-172635969.685,-83056113.19250001,-633438.4199999999,-7542266.845,-69703125,-2279526.575,-9277171.4,-144328.2525,39503146.815,0.0
2022-10-12,113565968.67750001,50947750,48854941.592499994,13763277.085,0.0,0,-189987773.88,-80944183.4975,-24202507.355,-5516314.032499999,-6287668.255,-69727500,-3309600.7399999998,0,-76421805.20249999,18218.5825
2022-10-13,130646042.1275,66516500,53089115.0725,11040427.055,0.0,0,-215078599.385,-23655334.42,-92046252.195,-16012434.61,-69723750,-6179449.6925,-7461378.4675,0,-84432557.2575,35710.86
2022-10-14,184066711.71483245,66724000,85344114.59499998,15203298.1625,16795298.9573325,0,-129936031.89,-58623560.795,-35475571.97,-5868067.9174999995,-23240625,-1138409.9275,-5117883.42,-471912.86,54130679.824832454,1796279.095
2022-10-17,732392056.6375,352105250,277826478.2825,42360328.355,0.0,60100000,-346670598.36249995,-181161665.66,-23558299.6375,-14608573.697500002,-69748750,-46875772.0975,-10717537.270000001,0,385721458.2750001,262110.935
2022-10-18,170380949.195,80881750,69985354.5975,15613844.5975,0.0,3900000,-159807110.07,-62395255.3825,-12755756.205,-8601080.3625,-69740625,-839074.345,-4251900.4925,-1223418.2825,10573839.125,0.0
2022-10-19,181111029.63,96436000,67511824.475,17163205.154999997,0.0,0,-187065352.4725,-73216862.27,-31899398.465,-7412177.054999999,-69740625,-303796.2425,-4492493.44,0,-5954322.842500001,4000.0
2022-10-20,150109377.55499998,67291750,62884759.63999999,19932867.914999995,0.0,0,-53889314.135,-39921141.4675,0,-6993916.2675,0,-4730527.8275,-2243728.5725,0,96220063.41999999,28910.0
2022-10-21,112500353.38499999,22031250,66916618.489999995,13552484.895,0.0,10000000,-260153584.65000004,-112326287.2325,-40614034.6375,-8967547.975000001,-93015000.00000001,-2527291.215,-2416890.8375,-286532.7525,-147653231.26500005,22559.7975
2022-10-24,434021225.25,145970250,158914318.25,54438657,46073000.0,28625000,-498372206.98499995,-245802520.43,-75791636.5725,-18250162.549999997,0,-277445.4625,-5898822.955,-152351619.015,-64350981.734999955,1250.0
2022-10-25,244264322.22750002,142866500,78285826.605,23111995.622500006,0.0,0,-160158234.58,-58200617.735,-21590783.3925,-12263388.165000001,0,-59272816.3875,-8795721.120000001,-34907.78,84106087.64750001,55678.7325
2022-10-26,122569058.39750001,62955500,48663661,10949897.3975,0.0,0,-111733695.8975,-37229315.972500004,-42892749.587500006,-5133015.7075000005,-8410500,-12784230.08,-5283884.549999999,0,10835362.500000015,0.0
2022-10-27,187522485.565,117754250,62944339.35499999,6823896.210000001,0.0,0,-164423187.6575,-52249389.56,-101023043.65,-6635001.984999999,0,-2950035.15,-1565717.3125,0,23099297.9075,0.0
2022-10-28,147490193.0725,67956250,63883016.5175,12399444.055000002,3251482.5,0,-70422878.49249999,-42430226.44,-8088718.885,-6828927.2625,0,-4237662.105,-8742495.8825,-94847.9175,77067314.58,0.0
2022-10-31,728408547.52,427691000,264430455.75,36287091.769999996,0.0,0,-486953607.4405175,-169892247.63250002,-102461619.7525,-28836511.565,-163015767.2680175,-13587352.3125,-9160108.91,0,241454940.0794825,21.38
2022-11-01,224633306.795,102735750,88860539.63499999,10637017.16,0.0,22400000,-178396105.4875,-39309916.82,-59683312.792500004,-4268047.12,-69806250,-237867.04,-4407352.3549999995,-683359.36,46237201.307499975,0.0
2022-11-02,193385801.1725,86667000,67619504.75,16599296.4225,0.0,22500000,-149281215.79749998,-56443385.735,-11476416.1425,-4396036.324999999,-69843750,-2306906.7025,-4814720.8925,0,44104585.37500003,0.0
2022-11-03,162669319.8,85563000,58349085.25,18757234.55,0.0,0,-164633082.83249998,-43686200.2175,-8278452.2625,-5645952.6175,-69834375,-31642505.575,-5545597.16,0,-1963763.032499969,0.0
2022-11-04,93518354.945,34285000,50448593,8784761.945,0.0,0,-279649253.9499999,-93761481.095,-102178086.0475,-7220926.479999999,-69843750,-3082761.4425,-3177235.8649999998,-385013.02,-186130899.00499994,0.0
2022-11-07,438266241.275,124369250,200370530.02999997,60276461.245,0.0,53250000,-366120278.64750004,-186044391.61249998,-59415923.7775,-27199889.595,0,-5582283.9275,-9281238.68,-78596551.055,72145962.62749994,0.0
2022-11-08,188426487.8975,90559750,72370775.7825,13495962.115000002,0.0,12000000,-143633665.62249997,-55102354.317499995,-61476852.8525,-24370733.787499998,0,-516430.6975,-2159592.8975,-7701.07,44792822.275000036,0.0
2022-11-09,147908324.665,57181500,63606916,13869908.665,0.0,13250000,-97626208.73499998,-62919593.43,-20703142.485,-7051547.145000001,0,-583394.5575,-6368531.1175,0,50282115.93000001,0.0
2022-11-10,297481755.7225,159792250,100395182.5,37294323.222500004,0.0,0,-178950852.2975,-9556009.0375,-119503441.1725,-8031729.22,0,-31856417.457500003,-10003255.41,0,118530903.42500001,0.0
2022-11-11,157232514.9275,65938250,71702245.75,19592019.1775,0.0,0,-115530063.12750001,-53632359.45,-39738028.995000005,-14431593.2325,0,-610827.94,-5107134.37,-2010119.14,41702451.8,0.0
2022-11-14,489104209.875,277961250,157487468.75,53655491.125,0.0,0,-389635952.9175,-206625682.23000002,-78130019.5475,-22616739.5875,-69815625,-4783867.36,-7664019.192499994,0,99468256.95749998,0.0
2022-11-15,354478738.7825,183874000,148043301.25,19420437.5325,0.0,3141000,-132662258.23499998,-54770339.4,-42631032.79,-10120650.3525,-12099375.000000002,-6329177.3775,-6679007.122500001,-32676.1925,221816480.54750004,971646.8500000001
2022-11-16,182502367.3375,97394250,61993493.292500004,12364624.045,0.0,10750000,-216074758.89749998,-106810940.61,-18656435.3675,-4732079.4825,-69806249.99999999,-11955642.7675,-4113410.6699999995,0,-33572391.55999997,750.0
2022-11-17,164605452.79,91794500,58783469.5,14027483.29,0.0,0,-61819915.067499995,-49582337.3775,-298838.22500000003,-7558034.885,0,-837448.42,-3543256.1599999997,0,102785537.7225,79.945
2022-11-18,174620126.1975,77521500,77945686.25,19152939.947499998,0.0,0,-218394592.0125,-85029142.295,-28046623.147499997,-9445354.979999997,-93137500,-821845.2575,-1252256.895,-661869.4375,-43774465.815,35531.815
2022-11-21,430980604.895,117602750,195861212.5,30516642.395,0.0,87000000,-393392831.4125001,-217193840.0675,-129694138.2825,-20393332.7825,0,-18003656.6775,-8107863.602499999,0,37587773.4824999,29101.6925
2022-11-22,141286006.4875,52790000,63187838.75,15808167.7375,0.0,9500000,-206249152.395,-53461956.7475,-1758664.3475000001,-7122113.9575000005,-69900000,-14965223.735,-3730529.32,-55310664.2875,-64963145.9075,4333.8725
2022-11-23,154873749.035,63235000,67037352.155,13351396.88,0.0,11250000,-186787630.01749998,-62235598.0925,-47049863.775,-5034950.8275,-69871875,-707781.1825,-1887561.14,0,-31913880.982499987,0.0
2022-11-24,160580834.89249998,70924250,68497653.2075,13658931.684999999,0.0,7500000,-209610664.1175,-49624951.4425,-128441619.5,-6316599.8325,0,-20071603.3175,-4488134.525,-667755.5,-49029829.225000024,0.0
2022-11-25,232048982.7575,118816750,90923630.75,16058602.007500002,0.0,6250000,-155659211.1875,-69514592.52,-24229647.2575,-5686637.58,-13983750,-36609149.975,-5112037.965,-523395.89,76389771.57,0.0
2022-11-28,415316992.9875,203492000,150675167.25,61149825.7375,0.0,0,-350795011.2975,-197628361.0675,-112663364.49,-29220726.450000003,0,-4687371.430000002,-6595187.8599999985,0,64521981.69,500.75
2022-11-29,187056411.3375,108355250,65803776.75,12897384.5875,0.0,0,-212800021.9425,-42838351.5825,-13346859.707500001,-6310254.709999999,-139848750,-2145092.87,-7711996.505,-598716.5675,-25743610.60499999,0.0
2022-11-30,515038723.84,257431750,217786910,19570063.84,0.0,20250000,-171525784.9125,-76256054.1175,-3564725.5225,-10313824.555,-69965625,-1814980.65,-9610575.067499999,0,343512938.9275,46636.415
2022-12-01,172710229.555,90226500,52841361.230000004,13842368.325000003,0.0,15800000,-113668650.065,-61600655.63,-313111.885,-10872279.52,-27975000,-10648528.825,-2259074.2049999996,0,59041579.49000001,0.0
2022-12-02,179007232.8425,70986750,93408010,14612472.8425,0.0,0,-134138122.53000002,-66427876.917500004,-23958406.915,-6345363.525,-27982500,-6861644.775,-3935184.005,1372853.6075,44869110.312499985,0.0
2022-12-05,390247331.04,207791250,130912043.75,31044037.29,0.0,20500000,-309255080.115,-145795736.955,-64052356.2225,-18066709.8825,-70042305.75,-74017.6725,-11223953.6325,0,80992250.92500001,0.0
2022-12-06,165430846.4,42218250,81074179.75,42138416.65,0.0,0,-208821044.555,-89162741.795,-19745964.555,-12600678.79,-69956250,-11356283.8725,-5994320.9625,-4804.58,-43390198.155,0.0
2022-12-07,131544390.515,40048250,63776870.5,17719270.015,0.0,10000000,-247204049.29500002,-88830730.2475,-4062350.6325000003,-4443210.235,-69975000,-4186324.84,-5937789.2125,-69768644.1275,-115659658.78000002,985352.9525
2022-12-08,98193459.0425,35269500,46849510.75,8074448.2925,0.0,8000000,-145284406.2375,-39119579.0275,-155902.545,-21407053.542500004,-70012500,-4941816.96,-9647554.1625,0,-47090947.19500001,0.0
2022-12-09,146535614.145,44852750,76513257,17169607.145,0.0,8000000,-183044905.57500002,-57368074.265,-38629940.43000001,-8881898.1025,-70012500,-851170.525,-3783695.9575,-3517626.295,-36509291.43000001,47204.8625
2022-12-12,509283462.8325,212940500,202623842,35969120.832499996,0.0,57750000,-293054741.3125,-67917486.47,-78512691.56,-14422223.197499998,-70012500,-47983880.335,-14205959.75,0,216228721.51999998,0.0
2022-12-13,143549831.7375,85310250,49098699.75,9140881.987499999,0.0,0,-171329577.32500002,-61035441.48,-24919231.5575,-3704311.8675,-70012500,-8627225.5075,-2657664.3600000003,-373202.5525,-27779745.587500006,0.0
2022-12-14,153528284.005,78993000,59123527,15411757.004999999,0.0,0,-150473752.285,-54572528.055,-13580860.0875,-5516961.835,-74550000,-78897.9625,-2174504.345,0,3054531.719999999,0.0
2022-12-15,421981268.27,208717000,190474248.5,19415019.77,0.0,3375000,-202317831.62000003,-55179054.01,-7798116.5375,-42847159.185,-70050000,-22623470.3075,-3820031.58,0,219663436.64999995,829880.6325000001
2022-12-16,146527592.4,65583000,67169572.5,13775019.9,0.0,0,-168325939.0625,-58346557.705,-29495884.759999998,-6638731.472499999,-70050000,-1280181.4025,-2084791.1524999999,-429792.57,-21798346.662499994,0.0
2022-12-19,430076404.3625,205773750,149483185.75,74819468.6125,0.0,0,-326778444.46,-190697930.7675,-23384174.157500003,-25196070.8675,-70050000,-10523344.575,-6926924.092499998,0,103297959.90250003,0.0
2022-12-20,160426381.5675,76979500,64844452.5,18602429.067500003,0.0,0,-118966561.5875,-69237663.5675,-26514735.715,-7877082.025000001,0,-334206.6825,-14338563.7375,-664309.86,41459819.97999999,0.0
2022-12-21,113579195.2875,19990250,64260319,15078626.2875,0.0,14250000,-97248060.7275,-64145380.7325,-13664693.547500001,-5014582.4775,0,-10820744.27,-3602659.7000000007,0,16331134.559999987,12382.3375
2022-12-22,106973630.76,22191250,60080701.75,15951679.010000002,0.0,8750000,-200397443.46499997,-59752170.3825,-20354140.497500002,-5111176.23,0,-13367577.27,-1433014.0374999999,-100379365.0475,-93423812.70499997,0.0
2022-12-23,146676925.9725,44769500,78847410.5,10185015.4725,0.0,12875000,-161279110.58999997,-51430291.214999996,-17731240.84,-6096276.8425,-74603750,-1484580.88,-5035573.315,-4897397.4975000005,-14602184.617499977,0.0
2022-12-26,412552092.935,216983500,146563223,44005369.935,0.0,5000000,-385065394.94250005,-194601654.025,-49858256.5675,-45379219.2,0,-78040989.5475,-17185275.6025,0,27486697.992499948,0.0
2022-12-27,148848446.37,90901000,49679598,8267848.369999999,0.0,0,-105572279.19999999,-44800186.585,-812831.5575,-7414961.675000001,-46755000.00000001,-3788973.2875,-1606245.0775,-394081.0175,43276167.17000002,175.0
2022-12-28,144421511.9,68911750,60427926.5,15081835.400000002,0.0,0,-173304872.29249996,-78432531.41999999,-11733177.3775,-5221604.052499999,-46925000,-22136714.6225,-8855844.82,0,-28883360.392499954,0.0
2022-12-29,187758481.835,83604000,71454090.75,32700391.085,0.0,0,-222608464.98,-68953605.105,-45880771.80499999,-6219813.8100000005,-70290000,-26310330.545,-4953943.715,0,-34849983.14499998,5000.0
2022-12-30,404865941.4725,220241250,168157103.5,16467587.9725,0.0,0,-100338159.8575,-58184470.885000005,-10445855.247499999,-11886137.4025,0,-298989.2075,-14968326.8125,-4554380.3025,304527781.615,0.0
2023-01-02,392651059.0,233015750,123704059.0,35931250.0,0.0,0.0,-399263503.56500006,-163730875.20000002,-210957311.35750002,-16146198.73,0.0,0.0,-8429118.277500004,0.0,-6612444.565000057,500.0
2023-01-03,140688070.07,76430000,49390647.875,9617422.195,0.0,5250000.0,-262204375.85500002,-35820623.59,-106192732.0475,-9405857.552499998,-93736875.0,-4801229.925,-4302901.585000008,-7944156.155,-121516305.78500003,16925.615
2023-01-04,148048856.005,75871000,54204357.5,17973498.505000003,0.0,0.0,-131936710.07999998,-56933801.525,-25095262.355,-5144310.2575,-23434375.0,-12060819.5475,-9268141.395,0.0,16112145.925000012,60163.3675
2023-01-05,129870372.075,51663250,58658859.0,16298263.075,0.0,3250000.0,-127556772.50000001,-35194037.3325,-16261011.272499999,-6291492.125,-46925000.0,-13012430.045,-9872801.725000003,0.0,2313599.574999988,0.0
2023-01-06,86918076.97,6471250,57001388.5,8570438.47,0.0,14875000.0,-100203865.1225,-42780631.775,-17050831.8425,-5674714.48,0.0,-239810.09,-33616596.5325,-841280.4025,-13285788.152500004,0.0
2023-01-09,419015916.185,98281250,122558578.81,23611087.375,139815000.0,34750000.0,-449527465.82000005,-129573426.6475,-150650279.31,-15221783.05,0.0,-505777.5975,-13777699.9475,-139798499.2675,-30511549.63500005,0.0
2023-01-10,215416652.825,112645750,75990851.25,22405051.575,0.0,4375000.0,-233454264.9775,-17031917.265,-136734358.245,-6047129.575,0.0,-53055770.395,-20172193.122500002,-412896.375,-18037612.152500004,0.0
2023-01-11,144099294.57750002,59561500,72029125.0125,8383669.5649999995,0.0,4125000.0,-52516926.14749999,-34866739.41,-901512.7424999999,-4435154.7524999995,-7583625.0,-317302.4325,-4412591.81,0.0,91582368.43000002,0.0
2023-01-12,142879230.345,66947750,55766703.6275,20164776.7175,0.0,0.0,-110913487.85,-18346147.767500002,-37453026.6375,-7685164.277500001,-39133000.0,-6438935.9575,-1857213.21,0.0,31965742.495000005,0.0
2023-01-13,128739998.47749999,55368250,63579722.0,9792026.4775,0.0,0.0,-91866875.045,-20449254.56,-40429044.95,-5238251.3275,-20360000.0,-381904.4425,-4270617.0425,-737802.7225,36873123.43249999,522599.5775
2023-01-16,575048609.2325,309777750,218216309.75,43304549.4825,0.0,3750000.0,-331101232.0275,-235406013.46750003,-45622565.995000005,-16306855.594999999,0.0,-16036834.635,-17728962.335,0.0,243947377.20499998,0.0
2023-01-17,171913504.64249998,97577750,58986751.5175,15349003.125,0.0,0.0,-52248526.24250001,-29092168.87,-13519515.0775,-1635662.8675000002,0.0,-41304.375,-7950933.255,-8941.7975,119664978.39999998,109168.1525
2023-01-18,138375721.9375,75430500,49977697.6925,8217524.245,0.0,4750000.0,-125297501.445,-61535537.785,-41164697.37,-16813110.1325,0.0,-609754.0475,-5174402.109999999,0.0,13078220.492500007,0.0
2023-01-19,116552086.0275,62129000,42208497.095,9214588.932500001,0.0,3000000.0,-173660122.83249998,-38594005.434999995,-113709786.8025,-2914695.8225,0.0,-8959333.032499999,-9482301.739999995,0.0,-57108036.80499998,3750.0
2023-01-20,65431249.5475,21665750,36035091.4875,7730408.06,0.0,0.0,-72327479.85,-35026783.114999995,-1834973.5025,-1772959.8175,-23512500.0,-2398543.005,-7368588.534999999,-413131.875,-6896230.302499995,2499.5
2023-01-23,232234408.6,104898750,103744186.345,2091472.2550000006,0.0,21500000.0,-393979912.985,-123462357.2375,-133248114.235,-14437496.7425,-47050000.0,-154282.73,-12404622.877500005,-63223039.1625,-161745504.38500002,0.0
2023-01-24,141728962.37,58065000,66571089.685,6842872.685,0.0,10250000.0,-105202558.94,-17716215.192500003,-17042312.155,-3925140.93,-47062500.0,-12708315.19,-4664851.4825,-2083223.9900000002,36526403.43000001,0.0
2023-01-25,197675559.3225,115371250,69887760.0,7416549.3225,0.0,5000000.0,-174848413.72500002,-58528230.6025,-2181933.5025,-1879553.58,-70631250.0,-29096250.96,-9485091.0325,-3046104.0475,22827145.597499967,0.0
2023-01-26,140874133.5,90239000,49772883.5,862250.0,0.0,0.0,-131839801.61,-47489714.22,-376001.705,-2055984.56,-70612500.0,-7034186.0425,-2771415.0825,-1500000.0,9034331.89,12500.0
2023-01-27,106256152.04,53296500,52823750.25,135901.79,0.0,0.0,-277799233.4875,-48005046.455,-136021929.2975,-1551286.6175000002,-70621875.0,-9880152.5575,-9688081.067499995,-2030862.4925000002,-171543081.4475,0.0
2023-01-30,522538102.5525,350467750,167939301.0,4131051.5524999993,0.0,0.0,-322393319.08750004,-185423864.29000002,-21962584.7725,-19827224.34,-70618750.0,-9362510.44,-15198385.245000001,0.0,200144783.46499997,0.0
2023-01-31,232339283.92249998,131395500,99224818.535,1718965.3875,0.0,0.0,-118700007.42499998,-31980802.09,-1251478.7375,-2591450.245,-70881250.0,-4370704.6325,-7624321.72,0.0,113639276.4975,0.0
2023-02-01,91174815.0425,56928500,33542971.095,703343.9474999999,0.0,0.0,-202050347.115,-99935622.9575,-315388.4225,-6757550.41,-70621875.0,-16734605.43,-7685304.8950000005,0.0,-110875532.0725,0.0
